bytes_per_client_round,class_gap_proxy,config_anchor_normalize,config_anchor_size,config_bandwidth,config_class_sep,config_classical_bandwidth,config_classical_sketch_dim,config_common_policy,config_cov_boost,config_data_structure,config_dataset,config_dataset_path,config_depol_p,config_depol_std,config_dirichlet_alpha,config_hop_dim,config_hop_weight,config_n_classes,config_n_test,config_n_train,config_obs_per_client,config_observable_overlap,config_observables,config_participation,config_readout_p,config_readout_std,config_seed,config_shot_noise_scale,config_shots,config_sketch_dim,config_wrong_shift,distortion_proxy,elapsed_sec,final_acc,final_balanced_acc,method,run
1432,0.4372016560964558,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,,0.0,3.5681049823760986,0.46679166666666677,0.4636189525886455,qproto_full,anchor8_seed0
1044,0.3308406292569031,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,,0.372634748772354,2.4533419609069824,0.40045833333333336,0.39859904681821035,no_schema,anchor8_seed0
1428,0.399735134621763,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,,0.11335990359712206,3.786371946334839,0.38254166666666667,0.3823542183413999,wrong_schema,anchor8_seed0
1044,0.41638846419305464,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,,0.0,3.2384073734283447,0.3950416666666667,0.39569749224077416,qproto_proto,anchor8_seed1
1428,0.41638846419305464,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,,0.0,3.9098682403564453,0.44283333333333336,0.44461318045563714,qproto_hop,anchor8_seed1
1432,0.39574530316166096,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,,0.0,3.7425878047943115,0.43604166666666666,0.43850453717184656,qproto_full,anchor8_seed1
1044,0.3560237184077873,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,,0.3151583629312759,2.381591796875,0.43425,0.43240008301826005,no_schema,anchor8_seed1
1428,0.37863044171835814,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,,0.11403104209771708,3.580002784729004,0.36812500000000004,0.370228999839458,wrong_schema,anchor8_seed1
1044,0.42067426574549455,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,,0.0,3.2939093112945557,0.4147916666666667,0.4194713276057443,qproto_proto,anchor8_seed2
1428,0.42067426574549455,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,,0.0,3.572096586227417,0.5007500000000001,0.5036578479532223,qproto_hop,anchor8_seed2
1432,0.41268977334845464,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,,0.0,3.6973636150360107,0.5029583333333333,0.5063233295822485,qproto_full,anchor8_seed2
1044,0.4226111229329321,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,,0.3845436584228403,2.4750614166259766,0.4265,0.42608744470181065,no_schema,anchor8_seed2
1428,0.43068933005598264,True,8,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,,0.1109515231983831,3.461925983428955,0.4485833333333333,0.4475112411380627,wrong_schema,anchor8_seed2
856,0.5334941931469549,True,48,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,300,800,16,0.35,40,0.5,0.03,0.015,4,1.0,"32,64,128,256,1024",40,,0.0,0.15716218948364258,0.5141666666666667,0.5080870161318236,qproto_full,anchornorm_probe_after_anchor
660,0.4480593451787791,True,48,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,300,800,16,0.35,40,0.5,0.03,0.015,4,1.0,"32,64,128,256,1024",40,,0.48159723527249476,0.09572553634643555,0.48208333333333336,0.4640623303786774,no_schema,anchornorm_probe_after_anchor
852,0.6622521285842305,True,48,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,300,800,16,0.35,40,0.5,0.03,0.015,4,1.0,"32,64,128,256,1024",40,,0.14579565695787622,0.18367815017700195,0.49624999999999997,0.4771664994052929,wrong_schema,anchornorm_probe_after_anchor
532,0.5554288377641682,,32,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,260,700,14,0.35,32,0.5,0.03,0.015,2,1.0,"32,64,128,256,1024",32,,0.0,0.07079601287841797,0.5197115384615385,0.5113748855325363,qproto_proto,anchor_norm_smoke
724,0.5554288377641682,,32,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,260,700,14,0.35,32,0.5,0.03,0.015,2,1.0,"32,64,128,256,1024",32,,0.0,0.07425475120544434,0.5346153846153846,0.5229635690088392,qproto_hop,anchor_norm_smoke
728,0.5730848901829616,,32,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,260,700,14,0.35,32,0.5,0.03,0.015,2,1.0,"32,64,128,256,1024",32,,0.0,0.06800413131713867,0.5283653846153846,0.51677646237921,qproto_full,anchor_norm_smoke
532,0.44515553766323923,,32,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,260,700,14,0.35,32,0.5,0.03,0.015,2,1.0,"32,64,128,256,1024",32,,0.43302353944593125,0.04654836654663086,0.4956730769230769,0.48757113426294174,no_schema,anchor_norm_smoke
724,0.5203304187359323,,32,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,12,0.12,4,260,700,14,0.35,32,0.5,0.03,0.015,2,1.0,"32,64,128,256,1024",32,,0.17282167571035564,0.06578445434570312,0.40576923076923077,0.3955515623661572,wrong_schema,anchor_norm_smoke
1048,0.5200334719128183,,0,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,16,0.12,4,400,1000,18,0.35,48,0.5,0.03,0.015,3,1.0,"32,64,128,256,1024",48,,0.0,0.2691836357116699,0.6677500000000001,0.6698253258505573,qproto_full,anchor_probe0
788,0.3133942369042868,,0,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,16,0.12,4,400,1000,18,0.35,48,0.5,0.03,0.015,3,1.0,"32,64,128,256,1024",48,,0.20818885206680662,0.20961833000183105,0.40449999999999997,0.4069059025718239,no_schema,anchor_probe0
1044,0.49329195443763946,,0,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,16,0.12,4,400,1000,18,0.35,48,0.5,0.03,0.015,3,1.0,"32,64,128,256,1024",48,,0.15875415927725509,0.2445816993713379,0.29474999999999996,0.2954377119739624,wrong_schema,anchor_probe0
1048,0.5406402680252285,,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,16,0.12,4,400,1000,18,0.35,48,0.5,0.03,0.015,3,1.0,"32,64,128,256,1024",48,,0.0,0.2657489776611328,0.49349999999999994,0.4943251053215921,qproto_full,anchor_probe64
788,0.47559340054449856,,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,16,0.12,4,400,1000,18,0.35,48,0.5,0.03,0.015,3,1.0,"32,64,128,256,1024",48,,0.3454792555979305,0.21185660362243652,0.42925,0.43210164103967996,no_schema,anchor_probe64
1044,0.6237585081445153,,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,16,0.12,4,400,1000,18,0.35,48,0.5,0.03,0.015,3,1.0,"32,64,128,256,1024",48,,0.13297302560704471,0.24643230438232422,0.3825,0.38224650575656643,wrong_schema,anchor_probe64
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,41.953261613845825,0.30441666666666667,0.30497527759851106,fedadam_schema,baseline_audit_cifar10_fedadam_r30e10slr03
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,60.502493381500244,0.3029333333333334,0.30376379654091185,fedadam_schema,baseline_audit_cifar10_fedadam_r50e10slr02
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,31.552788019180298,0.47255,0.4684586189342809,fedadam_schema,baseline_audit_mnist10_fedadam_r30e10slr03
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,34.76647973060608,0.4895250000000001,0.485421941244953,fedadam_schema,baseline_audit_mnist10_fedadam_r30e15slr03
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,48.475468158721924,0.47837499999999994,0.47429390519738474,fedadam_schema,baseline_audit_mnist10_fedadam_r50e10slr02
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,48.3213152885437,0.49245,0.48828455298532514,fedadam_schema,baseline_audit_mnist10_fedadam_r50e15slr02
5160,0.0,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.351402997970581,0.1891,0.17898715141174765,fedavg_forced,baseline_audit_mnist10_homogeneous
5160,0.0,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.28885555267334,0.18639999999999998,0.17621061450129133,fedprox_forced,baseline_audit_mnist10_homogeneous
5160,0.0,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.221329927444458,0.32320000000000004,0.31949163909113065,fedadam_forced,baseline_audit_mnist10_homogeneous
5164,0.1614013800100123,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.051091194152832,0.3257,0.3226142963885631,fedproto_forced,baseline_audit_mnist10_homogeneous
5164,0.4287910032834303,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,1.9886009693145752,0.7199,0.7182790088601727,fedproto_schema,baseline_audit_mnist10_homogeneous
5164,0.42881155509925767,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.0975887775421143,0.7211000000000001,0.7196134998953386,qproto_proto,baseline_audit_mnist10_homogeneous
10284,3.3042779519121104,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.2690279483795166,0.7639999999999999,0.7616940312091318,qproto_cproto,baseline_audit_mnist10_homogeneous
12844,3.3042779519121104,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.6627440452575684,0.7631,0.7608749405587834,qproto_chop,baseline_audit_mnist10_homogeneous
12844,3.3042779519121104,False,128,5.0,2.2,5.0,64,prefix,2.5,mean,npz,data\mnist.npz,0.02,0.01,10.0,64,0.12,10,1000,4000,128,1.0,128,1.0,0.03,0.015,711,1.0,1024,128,7,0.0,2.586747169494629,0.7631,0.7608749405587834,qproto_masked_hop,baseline_audit_mnist10_homogeneous
1552,0.0,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,0.8927929401397705,0.7521875000000001,0.7605976725476881,fedavg_forced,baseline_audit_synth_homogeneous
1552,0.0,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,1.0131220817565918,0.7490625,0.7576396257022201,fedprox_forced,baseline_audit_synth_homogeneous
1552,0.0,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,0.9895148277282715,0.8260416666666665,0.8297041905447194,fedadam_forced,baseline_audit_synth_homogeneous
1556,0.2580915170445788,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,0.9099404811859131,0.7541666666666668,0.7587824396116276,fedproto_forced,baseline_audit_synth_homogeneous
1556,0.7927170229361264,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,0.8259384632110596,1.0,1.0,fedproto_schema,baseline_audit_synth_homogeneous
1556,0.7927242555139351,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,0.8805217742919922,1.0,1.0,qproto_proto,baseline_audit_synth_homogeneous
2068,5.713727889675858,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,0.8662822246551514,1.0,1.0,qproto_cproto,baseline_audit_synth_homogeneous
2836,5.713727889675858,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,1.0993318557739258,1.0,1.0,qproto_chop,baseline_audit_synth_homogeneous
2836,5.713727889675858,False,96,5.0,2.2,5.0,64,prefix,2.5,mean,synthetic,,0.02,0.01,10.0,48,0.12,4,800,2400,64,1.0,64,1.0,0.03,0.015,710,1.0,1024,96,7,0.0,1.0761082172393799,1.0,1.0,qproto_masked_hop,baseline_audit_synth_homogeneous
0,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,0.0,0.7051666666666667,0.6996909966999647,local_only,baseline_suite_seed0
1040,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,3.07564640045166,0.31179166666666663,0.30422496209233446,fedavg_forced,baseline_suite_seed0
1040,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,3.0449764728546143,0.3111666666666667,0.3035670077770095,fedprox_forced,baseline_suite_seed0
1044,0.7079919346909068,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,0.17593789100646973,0.9991666666666666,0.9991610738255033,classical_kernel,baseline_suite_seed0
0,0.710244066246568,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,0.01667928695678711,0.9983333333333333,0.9983221476510067,centralized_kernel,baseline_suite_seed0
0,0.48500956376446963,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,0.3725595474243164,0.6759999999999999,0.6779209990199089,centralized_qproto,baseline_suite_seed0
1044,0.21487152103907348,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.2666058615969441,2.3780581951141357,0.41120833333333334,0.41326210257955776,no_schema,baseline_suite_seed0
1044,0.22964450313600673,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.29947706631878146,3.0818979740142822,0.42841666666666667,0.42943838689708497,forced_canonical,baseline_suite_seed0
1428,0.3411666697443418,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.1493241852938211,3.8990609645843506,0.28841666666666665,0.2908971541265883,wrong_schema,baseline_suite_seed0
1044,0.4697151935390554,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,3.1523520946502686,0.6421666666666668,0.6472159914920022,qproto_proto,baseline_suite_seed0
1428,0.4697151935390554,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,3.614041328430176,0.642625,0.6476940553903948,qproto_hop,baseline_suite_seed0
1432,0.47846405636884753,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,0,1.0,"32,64,128,256,1024",64,7,0.0,3.633836269378662,0.6733333333333333,0.6759584730088612,qproto_full,baseline_suite_seed0
0,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,0.0,0.6950833333333334,0.6978308344616331,local_only,baseline_suite_seed1
1040,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,3.0875017642974854,0.28808333333333336,0.29911486086609107,fedavg_forced,baseline_suite_seed1
1040,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,2.3781228065490723,0.28575,0.29684438728525053,fedprox_forced,baseline_suite_seed1
1044,0.7244405749650662,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,0.09995198249816895,0.9991666666666666,0.9991408934707904,classical_kernel,baseline_suite_seed1
0,0.7259221159474564,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,0.008036375045776367,0.9975,0.9974389530271282,centralized_kernel,baseline_suite_seed1
0,0.5029960237412501,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,0.2955799102783203,0.59175,0.5893799292928544,centralized_qproto,baseline_suite_seed1
1044,0.25019366851142305,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.25544395807050074,1.651301622390747,0.47354166666666664,0.47019673747411844,no_schema,baseline_suite_seed1
1044,0.22294191538278504,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.29693013320671857,2.2942230701446533,0.42391666666666666,0.4231636713811223,forced_canonical,baseline_suite_seed1
1428,0.37421848316253153,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.121633341182159,2.6465706825256348,0.30062500000000003,0.2987661515936221,wrong_schema,baseline_suite_seed1
1044,0.4547331373540509,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,2.2273082733154297,0.6254583333333332,0.6210804146365014,qproto_proto,baseline_suite_seed1
1428,0.4547331373540509,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,2.851719379425049,0.6263333333333334,0.6219571817289428,qproto_hop,baseline_suite_seed1
1432,0.45000973625814605,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,1,1.0,"32,64,128,256,1024",64,7,0.0,2.6865274906158447,0.6244583333333333,0.6199784270614896,qproto_full,baseline_suite_seed1
0,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,0.0,0.7664166666666667,0.7652922294846811,local_only,baseline_suite_seed2
1040,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,2.243797540664673,0.35216666666666663,0.36871017071231893,fedavg_forced,baseline_suite_seed2
1040,0.0,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,2.0420281887054443,0.35133333333333333,0.3679164254223911,fedprox_forced,baseline_suite_seed2
1044,0.7342877840985874,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,0.11062359809875488,1.0,1.0,classical_kernel,baseline_suite_seed2
0,0.7302697501654908,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,0.00964212417602539,1.0,1.0,centralized_kernel,baseline_suite_seed2
0,0.4847307492819824,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,0.2519083023071289,0.5684166666666666,0.5721660538820323,centralized_qproto,baseline_suite_seed2
1044,0.24052777903145794,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.3452816619809325,1.899980068206787,0.38095833333333334,0.3807533620749568,no_schema,baseline_suite_seed2
1044,0.2774835287668665,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.3204176105952858,2.3529412746429443,0.39299999999999996,0.39169844416393024,forced_canonical,baseline_suite_seed2
1428,0.41180017169380334,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.14992721247850954,2.7766404151916504,0.2798333333333334,0.2854895009450392,wrong_schema,baseline_suite_seed2
1044,0.5010386699588004,False,64,5.0,2.2,5.0,64,,2.5,mean,synthetic,,0.02,0.01,0.25,24,0.12,4,1200,3000,24,0.35,64,0.4,0.03,0.015,2,1.0,"32,64,128,256,1024",64,7,0.0,2.2623848915100098,0.5261666666666668,0.5309393916152096,qproto_proto,baseline_suite_seed2
